"","CLNT_ID","CLNT_AGE","CLNT_GENDER"
"276949",4026554,20,"F"
"277182",4133565,20,"F"
"277236",4102905,20,"F"
"277411",4123793,20,"F"
"277978",6573290,20,"F"
"278306",4927673,20,"F"
"278349",4926703,20,"F"
"278428",4889744,20,"F"
"278762",5271566,20,"F"
"279302",4069532,20,"F"
"279307",4066904,20,"F"
"279323",4068221,20,"F"
"279325",4068383,20,"F"
"280113",3420052,20,"F"
"280515",1035265,20,"F"
"280527",1039557,20,"F"
"280953",1339699,20,"F"
"281028",1169054,20,"F"
"281226",1461664,20,"F"
"281328",1658140,20,"F"
"281346",1471862,20,"F"
"281984",5009666,20,"F"
"282123",5022172,20,"F"
"282602",6441343,20,"F"
"282878",4673626,20,"F"
"282979",4713945,20,"F"
"283717",366886,20,"F"
"284176",330817,20,"F"
"284252",530344,20,"F"
"284285",537034,20,"F"
"285726",4445533,20,"F"
"285978",2133281,20,"F"
"286735",1524482,20,"F"
"286752",1527037,20,"F"
"286969",1441886,20,"F"
"287094",2656529,20,"F"
"287345",2806994,20,"F"
"288539",5396148,20,"F"
"288568",5468517,20,"F"
"288579",5470696,20,"F"
"289206",777993,20,"F"
"289341",612870,20,"F"
"289513",702705,20,"F"
"289920",3601722,20,"F"
"290568",277477,20,"F"
"290593",353037,20,"F"
"291309",1710843,20,"F"
"291524",1930146,20,"F"
"291742",1841055,20,"F"
"292445",4731115,20,"F"
"292698",5423089,20,"F"
"292900",5473217,20,"F"
"292943",5422646,20,"F"
"293312",5730207,20,"F"
"293558",5894343,20,"F"
"293592",5030400,20,"F"
"293661",5101344,20,"F"
"294068",731853,20,"F"
"294581",3178954,20,"F"
"295155",4505041,20,"F"
"295230",4477724,20,"F"
"295265",4514378,20,"F"
"295276",4518064,20,"F"
"295338",4527132,20,"F"
"295575",4590890,20,"F"
"295628",4547978,20,"F"
"296276",117730,20,"F"
"296291",106344,20,"F"
"296442",2549949,20,"F"
"296535",2745325,20,"F"
"297022",3022509,20,"F"
"297589",2989874,20,"F"
"297740",4820414,20,"F"
"297824",4846150,20,"F"
"298144",6164560,20,"F"
"298182",6174357,20,"F"
"298523",831349,20,"F"
"299121",732894,20,"F"
"299136",725934,20,"F"
"299274",2334943,20,"F"
"299705",4452395,20,"F"
"299846",4509256,20,"F"
"300674",350886,20,"F"
"300888",1120985,20,"F"
"300991",1191970,20,"F"
"301303",1034433,20,"F"
"301408",5910893,20,"F"
"301786",2457479,20,"F"
"302639",1742710,20,"F"
"302797",1831092,20,"F"
"303456",5447199,20,"F"
"303784",5850449,20,"F"
"303925",1481232,20,"F"
"304533",908368,20,"F"
"304555",988360,20,"F"
"304586",992149,20,"F"
"305154",1251632,20,"F"
"305379",1353545,20,"F"
"307566",5086594,20,"F"
"307570",5081163,20,"F"
"307641",5034382,20,"F"
"307940",5202046,20,"F"
"308080",5425618,20,"F"
"308635",875260,20,"F"
"308925",2177819,20,"F"
"308943",2181608,20,"F"
"309272",1460740,20,"F"
"309421",1664062,20,"F"
"309570",1565248,20,"F"
"309583",1563890,20,"F"
"309700",4653215,20,"F"
"309871",82998,20,"F"
"310735",166971,20,"F"
"310779",255119,20,"F"
"311060",551869,20,"F"
"311082",557024,20,"F"
"311271",462468,20,"F"
"311519",698851,20,"F"
"312232",1272735,20,"F"
"312323",5044991,20,"F"
"312666",2600673,20,"F"
"313020",6118370,20,"F"
"313776",1429998,20,"F"
"313786",1624912,20,"F"
"313839",1899228,20,"F"
"314117",1926360,20,"F"
"314120",1928196,20,"F"
"314371",1848869,20,"F"
"314573",5945549,20,"F"
"314775",6036919,20,"F"
"315476",3513439,20,"F"
"315690",3604597,20,"F"
"315962",3936619,20,"F"
"316318",4025637,20,"F"
"316521",3432833,20,"F"
"316750",3397145,20,"F"
"316804",3448758,20,"F"
"316816",3451642,20,"F"
"316860",3467635,20,"F"
"316999",2474370,20,"F"
"317271",2391349,20,"F"
"317386",2599232,20,"F"
"317782",369632,20,"F"
"317834",492381,20,"F"
"317948",389585,20,"F"
"318313",327261,20,"F"
"318928",3223661,20,"F"
"319842",1872423,20,"F"
"320951",2300942,20,"F"
"320971",2477318,20,"F"
"321097",2311050,20,"F"
"321206",2512167,20,"F"
"321387",2605506,20,"F"
"321646",4079679,20,"F"
"322072",4262347,20,"F"
"322084",4267583,20,"F"
"322611",3568758,20,"F"
"322741",3715077,20,"F"
"322786",3658331,20,"F"
"322940",3744865,20,"F"
"322981",3687705,20,"F"
"323233",1766251,20,"F"
"323484",1684615,20,"F"
"323858",2185361,20,"F"
"324446",6072138,20,"F"
"324509",6083540,20,"F"
"324796",4954789,20,"F"
"324920",4973723,20,"F"
"324973",4988291,20,"F"
"325037",5062396,20,"F"
"325486",2672116,20,"F"
"326053",1325732,20,"F"
"326773",3113899,20,"F"
"327128",2533958,20,"F"
"327334",2737764,20,"F"
"327352",2744198,20,"F"
"327545",2765640,20,"F"
"328161",4117593,20,"F"
"329038",3687383,20,"F"
"329956",3013620,20,"F"
"330213",5572608,20,"F"
"330420",5671437,20,"F"
"330471",5753703,20,"F"
"330663",6473514,20,"F"
"330858",6493835,20,"F"
"330924",6397293,20,"F"
"330965",4087191,20,"F"
"331084",4105199,20,"F"
"331098",4102973,20,"F"
"331122",4101423,20,"F"
"331731",4298724,20,"F"
"332055",4334114,20,"F"
"332180",2131550,20,"F"
"332399",3701557,20,"F"
"333612",2707072,20,"F"
"333856",4992159,20,"F"
"333887",4999336,20,"F"
"334100",4933840,20,"F"
"334188",4882939,20,"F"
"334273",4949096,20,"F"
"334433",4965947,20,"F"
"334679",353515,20,"F"
"335211",5467856,20,"F"
"335904",5559407,20,"F"
"335999",4077296,20,"F"
"336041",4085929,20,"F"
"336166",4095678,20,"F"
"336213",5204341,20,"F"
"336233",5128970,20,"F"
"336644",3337446,20,"F"
"336839",3603552,20,"F"
"336870",3619030,20,"F"
"337445",6352600,20,"F"
"337575",6275010,20,"F"
"337850",4245592,20,"F"
"338371",6252904,20,"F"
"338835",3785710,20,"F"
"339043",1878091,20,"F"
"339065",1880971,20,"F"
"339153",2075996,20,"F"
"339171",2081501,20,"F"
"339414",2381128,20,"F"
"339590",5376218,20,"F"
"339699",5667431,20,"F"
"339930",465147,20,"F"
"340576",6514839,20,"F"
"340915",4383135,20,"F"
"341377",4481004,20,"F"
"341496",4538583,20,"F"
"341572",4572914,20,"F"
"342132",2567003,20,"F"
"342942",2994828,20,"F"
"343397",3219118,20,"F"
"343995",6353730,20,"F"
"344341",498347,20,"F"
"344625",532010,20,"F"
"344746",424787,20,"F"
"344910",717592,20,"F"
"345129",744952,20,"F"
"345674",5219444,20,"F"
"346175",5666720,20,"F"
"346547",5779449,20,"F"
"346617",5800156,20,"F"
"346722",5801255,20,"F"
"346830",5816202,20,"F"
"346863",5817328,20,"F"
"346865",5817403,20,"F"
"347120",5248544,20,"F"
"347144",5322649,20,"F"
"347604",5307226,20,"F"
"347657",5317117,20,"F"
"347961",931214,20,"F"
"348427",3839398,20,"F"
"348492",3877483,20,"F"
"348615",6544995,20,"F"
"348649",6554946,20,"F"
"348761",6187718,20,"F"
"349224",6309883,20,"F"
"349643",693506,20,"F"
"349912",610140,20,"F"
"350047",623818,20,"F"
"350208",1187214,20,"F"
"350241",1378314,20,"F"
"350282",1388842,20,"F"
"350627",6069525,20,"F"
"351296",4664479,20,"F"
"351505",5355014,20,"F"
"351873",5913509,20,"F"
"351967",5855199,20,"F"
"352274",4707897,20,"F"
"352726",4806317,20,"F"
"353265",1205244,20,"F"
"353357",1023403,20,"F"
"353507",1036819,20,"F"
"353567",3902168,20,"F"
"353568",3902173,20,"F"
"353902",3968767,20,"F"
"354173",6511799,20,"F"
"354303",6537003,20,"F"
"354350",6536802,20,"F"
"354606",87139,20,"F"
"354828",100168,20,"F"
"354860",18909,20,"F"
"355230",5913473,20,"F"
"356582",140903,20,"F"
"356778",217708,20,"F"
"357246",276182,20,"F"
"357438",825707,20,"F"
"357546",771085,20,"F"
"357733",867819,20,"F"
"357791",880920,20,"F"
"357826",1078520,20,"F"
"357929",891472,20,"F"
"358370",5078433,20,"F"
"358461",5079665,20,"F"
"359271",6367856,20,"F"
"359654",6398515,20,"F"
"359766",6423370,20,"F"
"359970",4673918,20,"F"
"360622",6368422,20,"F"
"360694",6459647,20,"F"
"360716",6468137,20,"F"
"360750",6297384,20,"F"
"361003",6404320,20,"F"
"361046",6417524,20,"F"
"361052",6420766,20,"F"
"361106",6577104,20,"F"
"361880",5978062,20,"F"
"362255",2330076,20,"F"
"362453",1952839,20,"F"
"362499",1827655,20,"F"
"362536",1838580,20,"F"
"362876",1244165,20,"F"
"363439",1446061,20,"F"
"363547",1654474,20,"F"
"363623",1470842,20,"F"
"363726",3782366,20,"F"
"364053",3826354,20,"F"
"364244",44556,20,"F"
"364633",753647,20,"F"
"364722",768393,20,"F"
"364759",963657,20,"F"
"364949",1058337,20,"F"
"365118",1083225,20,"F"
"365123",1086360,20,"F"
"365251",1173371,20,"F"
"365581",5153869,20,"F"
"366043",5361455,20,"F"
"366221",1311624,20,"F"
"366728",1424028,20,"F"
"367197",454498,20,"F"
"367671",575954,20,"F"
"367672",576052,20,"F"
"367879",605419,20,"F"
"368606",5540516,20,"F"
"369257",1793921,20,"F"
"369629",4792537,20,"F"
"370151",3685500,20,"F"
"370194",2146066,20,"F"
"370346",2713223,20,"F"
"370674",2921671,20,"F"
"371386",2962039,20,"F"
"371512",3076972,20,"F"
"371754",4042608,20,"F"
"373180",2303756,20,"F"
"373569",4157988,20,"F"
"373609",4120870,20,"F"
"373759",4227948,20,"F"
"373986",4251996,20,"F"
"374012",4245236,20,"F"
"374595",29678,20,"F"
"374915",1722140,20,"F"
"375276",1491901,20,"F"
"377403",3529807,20,"F"
"378432",1224489,20,"F"
"378723",1134306,20,"F"
"378963",2186737,20,"F"
"379012",2000042,20,"F"
"379058",2189840,20,"F"
"379121",2211433,20,"F"
"379285",2234253,20,"F"
"379442",2240645,20,"F"
"379601",5691519,20,"F"
"379838",5790013,20,"F"
"380139",2940717,20,"F"
"380580",2965094,20,"F"
"380747",4108304,20,"F"
"381248",4582792,20,"F"
"381262",4583927,20,"F"
"381414",4605475,20,"F"
"381468",4408821,20,"F"
"382700",1975177,20,"F"
"382711",1973530,20,"F"
"382876",2420200,20,"F"
"382911",2599439,20,"F"
"382940",2606610,20,"F"
"383183",2529862,20,"F"
"383274",2650323,20,"F"
"384041",327310,20,"F"
"384169",57576,20,"F"
"384352",157527,20,"F"
"384464",170918,20,"F"
"384602",264740,20,"F"
"385101",2540989,20,"F"
"385247",2565679,20,"F"
"385613",1982939,20,"F"
"386004",2106020,20,"F"
"386364",3761864,20,"F"
"386485",3809985,20,"F"
"386507",3816218,20,"F"
"386895",3868951,20,"F"
"387028",3883242,20,"F"
"387270",3992882,20,"F"
"387293",3949093,20,"F"
"387377",945124,20,"F"
"387626",970529,20,"F"
"387886",888816,20,"F"
"389126",5847662,20,"F"
"389164",5851694,20,"F"
"389638",5998513,20,"F"
"389775",6176519,20,"F"
"390098",6122762,20,"F"
"390123",6124525,20,"F"
"390207",2627134,20,"F"
"390412",3659463,20,"F"
"390612",3684281,20,"F"
"390730",3755456,20,"F"
"390899",4708187,20,"F"
"391133",4787414,20,"F"
"391207",4736378,20,"F"
"391320",4802898,20,"F"
"391632",2673484,20,"F"
"391917",3154302,20,"F"
"392131",3184607,20,"F"
"392340",3213048,20,"F"
"393711",3615359,20,"F"
"393769",3549414,20,"F"
"393866",3623150,20,"F"
"394359",5980102,20,"F"
"395126",2717771,20,"F"
"395419",4662813,20,"F"
"395842",4800171,20,"F"
"395905",4751107,20,"F"
"396164",3897457,20,"F"
"396328",3944609,20,"F"
"396845",4830576,20,"F"
"396903",5121030,20,"F"
"397082",5147726,20,"F"
"397108",5156358,20,"F"
"397315",5257183,20,"F"
"397389",5240064,20,"F"
"397779",3028047,20,"F"
"397859",2869900,20,"F"
"397891",2942480,20,"F"
"398017",3995032,20,"F"
"398371",3324053,20,"F"
"398515",3250658,20,"F"
"398536",3256162,20,"F"
"398545",3252605,20,"F"
"398779",4361518,20,"F"
"398870",4340571,20,"F"
"399047",5315903,20,"F"
"399502",5449093,20,"F"
"400813",6075177,20,"F"
"400861",5971527,20,"F"
"401245",6347843,20,"F"
"401276",6355909,20,"F"
"401406",3174807,20,"F"
"401413",3179817,20,"F"
"401674",3108231,20,"F"
"401685",3207668,20,"F"
"401798",3118326,20,"F"
"402325",901328,20,"F"
"402667",1016884,20,"F"
"403723",3557825,20,"F"
"403787",3623591,20,"F"
"403925",5252286,20,"F"
"404294",6494938,20,"F"
"404786",6151633,20,"F"
"404887",6320099,20,"F"
"405018",6243698,20,"F"
"405133",4112460,20,"F"
"405465",4823911,20,"F"
"405749",5864050,20,"F"
"405937",6414129,20,"F"
"406148",6528875,20,"F"
"406152",6529405,20,"F"
"406650",5616877,20,"F"
"406663",5626943,20,"F"
"406818",4408319,20,"F"
"407322",4561467,20,"F"
"407599",4906795,20,"F"
"408043",4884942,20,"F"
"408598",5643457,20,"F"
"408630",5559557,20,"F"
"408758",5655715,20,"F"
"408989",5600639,20,"F"
"409391",6101421,20,"F"
"410103",5775389,20,"F"
"410279",5734603,20,"F"
"410445",5815529,20,"F"
"410460",5819108,20,"F"
"410461",5742072,20,"F"
"410501",5827454,20,"F"
"411082",5765210,20,"F"
"411244",2959069,20,"F"
"411589",3006641,20,"F"
"411753",3375188,20,"F"
"411998",3415701,20,"F"
"412064",1204862,20,"F"
"412197",1218996,20,"F"
"412314",1135824,20,"F"
"412317",1132944,20,"F"
"412490",1154129,20,"F"
"412871",1369152,20,"F"
"412971",379292,20,"F"
"413530",5283399,20,"F"
"414196",5875989,20,"F"
"414407",4201122,20,"F"
"414953",4253084,20,"F"
"415982",29702,20,"F"
"416003",28595,20,"F"
"416191",5576123,20,"F"
"416493",5764443,20,"F"
"417072",5146790,20,"F"
"417109",5152120,20,"F"
"417188",5218703,20,"F"
"417360",4885869,20,"F"
"417692",4997651,20,"F"
"418215",1740786,20,"F"
"418242",613349,20,"F"
"418300",624908,20,"F"
"418921",3991878,20,"F"
"419310",4143962,20,"F"
"419359",4150324,20,"F"
"419788",4427966,20,"F"
"420022",6348770,20,"F"
"420138",6265808,20,"F"
"420698",2096838,20,"F"
"421254",2306164,20,"F"
"421614",3586214,20,"F"
"421694",3536021,20,"F"
"422019",6471348,20,"F"
"422645",6329847,20,"F"
"422660",6330780,20,"F"
"422875",342355,20,"F"
"423255",1543912,20,"F"
"423583",632357,20,"F"
"423663",436488,20,"F"
"423707",450852,20,"F"
"423993",675006,20,"F"
"424666",4729119,20,"F"
"424704",4787404,20,"F"
"425070",4755309,20,"F"
"425180",4902610,20,"F"
"425218",4911400,20,"F"
"425245",4854283,20,"F"
"425489",152047,20,"F"
"425723",153525,20,"F"
"425872",170849,20,"F"
"426277",2892851,20,"F"
"426464",3843882,20,"F"
"427001",5823481,20,"F"
"427345",5846039,20,"F"
"427447",5941138,20,"F"
"427660",5964128,20,"F"
"427847",5982926,20,"F"
"427914",5993509,20,"F"
"428299",849039,20,"F"
"428338",864192,20,"F"
"428727",2193496,20,"F"
"429109",2042363,20,"F"
"429302",1862222,20,"F"
"429381",4462872,20,"F"
"429465",4532396,20,"F"
"429528",4472847,20,"F"
"429902",4608254,20,"F"
"430933",2776502,20,"F"
"430957",2588403,20,"F"
"431398",1510374,20,"F"
"431407",1515682,20,"F"
"431432",1518230,20,"F"
"431621",1615447,20,"F"
"431806",3360073,20,"F"
"431855",3373763,20,"F"
"431936",3445377,20,"F"
"432561",98181,20,"F"
"433093",66988,20,"F"
"433506",566589,20,"F"
"433535",574991,20,"F"
"433983",1713189,20,"F"
"434199",5254969,20,"F"
"434425",5329765,20,"F"
"434477",5280988,20,"F"
"434547",5300164,20,"F"
"434616",5365787,20,"F"
"434707",4926950,20,"F"
"435459",5113055,20,"F"
"435632",1586072,20,"F"
"435910",1807487,20,"F"
"435954",1689733,20,"F"
"436013",3911382,20,"F"
"436361",4035045,20,"F"
"436449",4075910,20,"F"
"436479",4084913,20,"F"
"436539",4061697,20,"F"
"436756",3522179,20,"F"
"436885",3592889,20,"F"
"436991",3596930,20,"F"
"437080",4887031,20,"F"
"437172",4944485,20,"F"
"437243",4894415,20,"F"
"438367",6525977,20,"F"
"438504",6551147,20,"F"
"438524",275614,20,"F"
"438962",2331377,20,"F"
"438965",2332052,20,"F"
"439129",2348124,20,"F"
"439144",2353256,20,"F"
"439154",2358157,20,"F"
"439333",2534899,20,"F"
"439765",3456608,20,"F"
"440104",1068369,20,"F"
"440518",2201846,20,"F"
"440553",2015092,20,"F"
"441297",2822324,20,"F"
"441333",2831769,20,"F"
"441407",3022694,20,"F"
"442149",1604626,20,"F"
"442322",1694885,20,"F"
"442836",1165810,20,"F"
"442870",1174192,20,"F"
"442892",1175579,20,"F"
"443118",1400488,20,"F"
"443205",1278337,20,"F"
"443959",5309991,20,"F"
"445219",4539552,20,"F"
"446020",2226359,20,"F"
"446480",2163876,20,"F"
"446566",2359531,20,"F"
"446634",4959064,20,"F"
"446693",5051094,20,"F"
"446827",5062233,20,"F"
"447413",3011184,20,"F"
"447545",3090373,20,"F"
"447921",3131861,20,"F"
"448225",391794,20,"F"
"448382",509111,20,"F"
"448463",520546,20,"F"
"448493",309398,20,"F"
"448516",302315,20,"F"
"448576",330834,20,"F"
"448658",532882,20,"F"
"448695",543967,20,"F"
"448804",547882,20,"F"
"448821",556528,20,"F"
"449042",3922018,20,"F"
"449177",3968963,20,"F"
"449362",3488813,20,"F"
"449463",2506073,20,"F"
"449719",2437635,20,"F"
"450245",5886383,20,"F"
"451039",2374340,20,"F"
"451253",2285817,20,"F"
"451349",1516370,20,"F"
"451783",1716325,20,"F"
"451806",1723690,20,"F"
"452087",4779649,20,"F"
"452247",4795794,20,"F"
"452258",4804612,20,"F"
"452407",4848216,20,"F"
"452449",4831961,20,"F"
"452584",2674297,20,"F"
"452679",5535408,20,"F"
"453019",6061588,20,"F"
"453044",5963932,20,"F"
"453446",796820,20,"F"
"453730",708746,20,"F"
"453852",1448415,20,"F"
"453910",1653108,20,"F"
"454003",1469538,20,"F"
"454160",4859321,20,"F"
"454528",4950667,20,"F"
"454857",4646854,20,"F"
"454971",5676418,20,"F"
"456337",2749843,20,"F"
"456394",2566106,20,"F"
"456399",2564668,20,"F"
"456474",2757943,20,"F"
"456830",2404207,20,"F"
"457089",2616289,20,"F"
"457615",3273650,20,"F"
"458610",3978946,20,"F"
"458663",3988745,20,"F"
"458942",4092790,20,"F"
"458978",4648804,20,"F"
"459381",3536653,20,"F"
"459865",5777011,20,"F"
"460342",6031602,20,"F"
"460364",6042745,20,"F"
"460533",4300116,20,"F"
"460582",4264773,20,"F"
"461087",5412236,20,"F"
"461092",5424028,20,"F"
"461417",1835081,20,"F"
"461684",2066625,20,"F"
"461923",1980682,20,"F"
"462026",1556369,20,"F"
"462055",1567122,20,"F"
"462069",1568954,20,"F"
"462406",6322000,20,"F"
"462634",6087074,20,"F"
"462823",6361482,20,"F"
"463059",358533,20,"F"
"463512",524768,20,"F"
"463534",303039,20,"F"
"463573",310519,20,"F"
"463622",320957,20,"F"
"463672",329177,20,"F"
"463683",337034,20,"F"
"463740",532649,20,"F"
"464205",5072512,20,"F"
"464397",3250341,20,"F"
"464561",3618400,20,"F"
"464657",3653831,20,"F"
"464702",3629812,20,"F"
"465159",3786335,20,"F"
"465328",4116556,20,"F"
"465417",4169847,20,"F"
"465873",5711571,20,"F"
"465888",5782807,20,"F"
"466653",2719891,20,"F"
"466683",2726364,20,"F"
"467299",2089678,20,"F"
"467325",2101444,20,"F"
"468038",1708154,20,"F"
"468175",1928703,20,"F"
"468559",1579187,20,"F"
"468883",1610171,20,"F"
"470076",2695580,20,"F"
"470182",2899919,20,"F"
"470538",5516326,20,"F"
"470553",5516634,20,"F"
"470626",5445270,20,"F"
"470956",6463783,20,"F"
"471214",6485680,20,"F"
"471263",6494833,20,"F"
"471269",6497343,20,"F"
"471366",5656317,20,"F"
"471502",6360,20,"F"
"472534",4277613,20,"F"
"472889",4313703,20,"F"
"473060",4333742,20,"F"
"473160",4379928,20,"F"
"473646",707678,20,"F"
"473656",715077,20,"F"
"473796",928206,20,"F"
"474077",842125,20,"F"
"474187",845535,20,"F"
"474640",3805800,20,"F"
"475233",5403311,20,"F"
"475259",5412810,20,"F"
"475292",5479759,20,"F"
"475520",5519315,20,"F"
"475538",5435170,20,"F"
"475591",5451892,20,"F"
"475769",5617428,20,"F"
"475806",5620293,20,"F"
"475811",5623157,20,"F"
"476095",1726644,20,"F"
"476179",1930788,20,"F"
"476350",1954418,20,"F"
"476399",2039616,20,"F"
"476427",2044842,20,"F"
"476568",2053582,20,"F"
"476724",2072530,20,"F"
"477593",4023738,20,"F"
"477680",4069065,20,"F"
"477855",4089910,20,"F"
"477982",4108206,20,"F"
"478218",4208807,20,"F"
"478336",4216290,20,"F"
"478341",4215302,20,"F"
"478362",4222961,20,"F"
"478504",2191643,20,"F"
"478617",2013748,20,"F"
"478744",2022072,20,"F"
"478877",1008578,20,"F"
"478996",1223086,20,"F"
"479031",1023401,20,"F"
"479066",1035089,20,"F"
"479576",2350005,20,"F"
"479805",2379081,20,"F"
"479823",137112,20,"F"
"480194",3307564,20,"F"
"480578",2964354,20,"F"
"480917",5202120,20,"F"
"481115",5236394,20,"F"
"481924",649738,20,"F"
"482197",2935053,20,"F"
"482280",2842564,20,"F"
"482549",4400853,20,"F"
"482806",4452189,20,"F"
"482906",4671536,20,"F"
"483219",4771211,20,"F"
"483685",4858821,20,"F"
"483831",1540446,20,"F"
"484086",1559105,20,"F"
"484256",1368471,20,"F"
"484828",2704366,20,"F"
"484883",2878412,20,"F"
"484920",2885630,20,"F"
"485038",4165608,20,"F"
"485101",4126471,20,"F"
"485278",5647634,20,"F"
"485320",5652486,20,"F"
"485371",5574665,20,"F"
"485618",5925744,20,"F"
"485833",6181055,20,"F"
"486343",6109024,20,"F"
"486429",6197513,20,"F"
"486973",2326064,20,"F"
"487058",2158730,20,"F"
"487212",3359038,20,"F"
"487691",3429273,20,"F"
"488026",4268397,20,"F"
"488072",4295505,20,"F"
"488101",4309159,20,"F"
"488308",4330035,20,"F"
"488660",4439029,20,"F"
"488977",5091639,20,"F"
"489548",672145,20,"F"
"489895",791797,20,"F"
"490175",4748473,20,"F"
"490240",4799295,20,"F"
"490298",4756825,20,"F"
"490521",5254256,20,"F"
"490966",5375447,20,"F"
"491146",5463983,20,"F"
"491461",5491464,20,"F"
"491618",5455330,20,"F"
"491943",3066890,20,"F"
"491970",2960988,20,"F"
"491995",2964453,20,"F"
"492008",5654700,20,"F"
"492033",5658319,20,"F"
"492046",5664623,20,"F"
"492611",6137114,20,"F"
"493008",6234994,20,"F"
"493403",6044441,20,"F"
"493465",6051009,20,"F"
"493877",6355410,20,"F"
"494257",92502,20,"F"
"494318",119719,20,"F"
"494990",4346848,20,"F"
"495215",6425361,20,"F"
"495518",6565547,20,"F"
"496038",4661515,20,"F"
"496410",3928041,20,"F"
"496803",5821694,20,"F"
"496973",5837746,20,"F"
"497076",5931354,20,"F"
"497166",3519787,20,"F"
"497445",2405481,20,"F"
"497531",2520839,20,"F"
"497558",2413697,20,"F"
"497748",2711234,20,"F"
"497975",2917023,20,"F"
"498070",5580497,20,"F"
"498398",5946042,20,"F"
"498779",1261863,20,"F"
"498846",1137666,20,"F"
"498859",1141523,20,"F"
"499128",1644212,20,"F"
"499575",470023,20,"F"
"499662",670707,20,"F"
"500006",5413147,20,"F"
"500187",4972004,20,"F"
"500501",5078115,20,"F"
"500576",5016778,20,"F"
"500825",5111702,20,"F"
"500948",5129314,20,"F"
"501584",5756242,20,"F"
"501975",5791448,20,"F"
"502703",2589041,20,"F"
"503242",3689992,20,"F"
"503247",3695276,20,"F"
"504012",142425,20,"F"
"504119",236507,20,"F"
"504165",247196,20,"F"
"504494",730062,20,"F"
"504561",932813,20,"F"
"504573",727668,20,"F"
"504744",354447,20,"F"
"504928",380108,20,"F"
"505267",3257040,20,"F"
"505372",3878614,20,"F"
"505897",4023625,20,"F"
"506155",4082288,20,"F"
"506886",6475780,20,"F"
"507497",6518352,20,"F"
"507729",6573421,20,"F"
"507855",5875624,20,"F"
"507874",5954926,20,"F"
"508617",5971536,20,"F"
"509159",699414,20,"F"
"509216",578986,20,"F"
"510069",953180,20,"F"
"511553",5463234,20,"F"
"511561",5462248,20,"F"
"511780",6006696,20,"F"
"512694",2032545,20,"F"
"512795",1859658,20,"F"
"512812",1866794,20,"F"
"513301",4381808,20,"F"
"513596",4484373,20,"F"
