"","CLNT_ID","SESS_ID","KWD_NM","SEARCH_CNT"
"772497",2061275,4189863,"아베다",2
"772498",2061275,3107303,"여성반바지",24
"772499",2061275,5965809,"롱티셔츠",1
"772500",2061275,5965809,"미미뚜뚜",3
"772501",2061275,7169650,"빌리프 선",3
"772502",2061275,3107303,"에이치커넥트 반바지",4
"772503",2061275,7169650,"양배추즙",1
"772504",2061275,6745901,"체리코코 스커트",2
"772505",2061275,7250180,"제니피끄",1
"772506",2061275,7250180,"빌리프 선",1
"772507",2061275,4443631,"닥터브로너스",4
"772508",2061275,4486381,"피쉬포독",1
"772509",2061275,7169650,"랑콤 선크림",1
"772510",2061275,10849544,"니베아 데오도란트",1
"772511",2061275,3107303,"허브차",1
"772512",2061275,7169650,"다크초콜릿",2
"772513",2061275,7169650,"아넷사",4
"772514",2061275,5969795,"네츄럴코어",1
"772515",2061275,10849544,"데오드란트",1
"772516",2061275,3107303,"여성반바지 4부",6
"772517",2061275,5965809,"더트릿",2
"772518",2061275,7250180,"랑콤 선",2
"772519",2061275,7265030,"아이소이로즈세럼",6
"772520",2061275,6745901,"체리코코 블라우스",5
"772521",2061275,6745901,"롱스커트",2
"772522",2061275,5965809,"사각사각",3
"772523",2061275,3365308,"바비온",9
"772524",2061275,5965809,"헬스 익스텐션",1
"773254",4526250,7365227,"마티덤포토에이지",3
"773255",4526250,7365227,"오렌지블라썸",1
"773310",4536292,8351321,"끌라미엘",2
"773311",4536292,7219201,"아토팜",11
"773312",4536292,7219201,"아동 썬크림",2
"773313",4536292,7219201,"아토팜 선젤",1
"773773",4195816,245003,"ssd",1
"774034",4240041,1280995,"에트로 크로스백",1
"774035",4240041,1280995,"prada",1
"774054",4245686,7307249,"클렌징폼",1
"774444",6358247,1608867,"다운 베스트",1
"774646",6268312,2813744,"노스페이스 래쉬가드 여성",1
"774647",6268312,10443815,"에어컨",1
"774648",6268312,10756415,"디스커버리 키즈",1
"774649",6268312,10089896,"데상트신발",1
"774650",6268312,10756415,"디스커버리",1
"774651",6268312,10756415,"내셔널지오그래픽 케이스",1
"774652",6268312,10756415,"스파이더",1
"774653",6268312,10756415,"디스커버리 남성",1
"774654",6268312,10756415,"네셔널지오그래픽",1
"775699",407607,3449387,"첨스",1
"776075",4937014,8026364,"바비브라운",1
"776076",4937014,8026364,"겔랑",1
"776077",4937014,8026364,"끌레드뽀 보떼",1
"776901",3934282,7126377,"아디다스",1
"776902",3934282,7126377,"데쌍트",5
"776903",3934282,7126377,"아디다스운동화",10
"776904",3934282,7126377,"데쌍트남성",6
"776905",3934282,7126377,"데쌍트 반팔티",6
"778570",3380235,4193714,"스크래치",1
"781679",4179787,10427947,"c77124",5
"782438",4722968,3465461,"로라메르시에",3
"782439",4722968,3465461,"디올 립타투",1
"782578",4724359,1565185,"와이파이",2
"782579",4724359,2160236,"남성스니커즈",1
"782580",4724359,2160236,"라코스테 신발",1
"783253",1527037,6803591,"아이폰x 필름",3
"783321",1549480,2432848,"아이젠버그",3
"783322",1549480,2432848,"에끌라두",1
"783323",1549480,2432848,"랩시리즈",2
"783324",1549480,2432848,"비오템옴므",4
"783325",1549480,2432848,"belif",1
"783326",1549480,2432848,"랩시리즈 올인원",2
"783327",1549480,6226064,"질레트 면도날",2
"783338",1548071,1677868,"와이셔츠",1
"783339",1548071,1677868,"아동팬티",1
"783340",1548071,1677868,"선식",1
"784295",5527422,706278,"정관장",1
"784904",924092,7103900,"남자반바지",1
"784905",924092,7103900,"반바지",1
"785123",2773327,8235245,"헤지스 남성 반팔",4
"785124",2773327,8232268,"타미 남성 반팔",2
"785125",2773327,8235245,"나이키 남성 반팔",5
"785126",2773327,8235245,"디스커버리 남성 반팔",2
"785127",2773327,7581046,"아디다스 남성 반팔티",1
"785128",2773327,8235245,"아디다스 남성 반팔티",3
"785400",72629,5229248,"조르지오아르마니",4
"785401",72629,5229248,"맥 틴트",2
"785402",72629,5229248,"에스쁘아",2
"785403",72629,5953846,"조르지오아르마니",1
"785404",72629,5550483,"크록스",1
"785405",72629,5229248,"에스쁘아 아이라이너",1
"785406",72629,4067367,"에어팟케이스",1
"785407",72629,5953846,"베네피트 브로우",1
"785408",72629,5229248,"헤라",2
"785409",72629,4067367,"에어팟 케이스",6
"785879",3126275,4838930,"정샘물",2
"785880",3126275,6235622,"루테인",2
"785881",3126275,6238792,"방석",1
"786269",530204,5952521,"클렌징폼",7
"786270",530204,5952521,"약산성 클렌징폼",1
"786271",530204,5952521,"아비노",1
"786272",530204,5952521,"롭스",2
"786273",530204,5952521,"피지오겔",2
"786274",530204,5952521,"샴푸",2
"786276",531300,6799024,"린넨 커튼",3
"786500",1106103,8442227,"티에스나인",1
"786696",116471,10619616,"티아이포맨 자켓",31
"786697",116471,10619616,"커스텀멜로우 자켓",3
"786714",121445,7635429,"hazzys",2
"786715",121445,7681020,"evisu",2
"787036",1640931,4194998,"버켄스탁 에바",1
"787037",1640931,10108443,"안다르",1
"787239",1653628,3118072,"코데즈 컴바인 남성속옷",9
"787945",288553,4517199,"언더아머 반팔티 여성",1
"787946",288553,4517199,"뉴발란스 반팔티 여성",1
"787947",288553,4517199,"나이키 반팔티 여성",1
"787948",288553,4517199,"언더아머 반팔티",1
"787949",288553,4517199,"아디다스 반팔",1
"787950",288553,4517199,"뉴발란스 반팔",1
"787951",288553,4517199,"아디다스 반팔티 여성",1
"788198",369329,1895276,"스케쳐스",1
"788199",369329,1895276,"보조배터리 20000",1
"788200",369329,1895276,"르까프",1
"788201",369329,1895276,"뉴발란스",1
"788226",366771,5338454,"흑채",1
"788234",293450,9973145,"남성 맨투맨",1
"788235",293450,9973145,"게스 맨투맨",1
"788236",293450,9973145,"타미힐피거 맨투맨",1
"788237",293450,9973145,"게스",2
"788238",293450,9973145,"맨투맨",1
"788239",293450,9973145,"캘빈",1
"788875",4585635,2098955,"아르마니",1
"788876",4585635,2098955,"디올 립",1
"789964",1702676,351085,"등산티셔츠",6
"789965",1702676,351085,"등산바지",3
"790295",4862996,7697430,"남성긴팔",1
"790407",4923278,3692875,"뉴트리코어 키즈",1
"790408",4923278,3716348,"핏플랍 여성샌들 릿지",1
"790409",4923278,3716348,"핏플랍 여성샌들",1
"790410",4923278,3716348,"뉴트리코어 키즈",1
"790411",4923278,3716348,"크록스키즈",3
"790412",4923278,3716348,"크록스키즈라이트",1
"790413",4923278,3716348,"남성반바지레깅스",1
"790713",122431,10764993,"비바텍 360",1
"790985",145832,3066588,"빈폴아웃도어",1
"790986",145832,3066588,"뉴발란스 반팔",1
"790987",145832,3066588,"아디다스 반팔",1
"790988",145832,3066588,"브이넥",1
"790989",145832,3066588,"반팔",1
"790990",145832,3066588,"버커루 남성",1
"790991",145832,3066588,"노스페이스 반팔",1
"790992",145832,9505371,"MI1D9065",2
"790993",145832,3066588,"아이더 반팔",1
"790994",145832,3066588,"반팔티",1
"790995",145832,3066588,"캘빈클라인진 남성",2
"790996",145832,3066588,"행텐 남성",1
"792106",140057,9044536,"머렐 남성",2
"792107",140057,4129570,"핸드백",3
"792108",140057,4129570,"토드백",2
"792109",140057,9044536,"남성반팔카라티",1
"792110",140057,4129570,"원피스",5
"792111",140057,9044536,"카라티",3
"792112",140057,9044536,"머렐 남성 티셔츠",2
"792520",6119265,1691281,"내셔널지오그래픽 맨투맨",10
"793486",2333616,7407253,"나이키 반바지",1
"793487",2333616,7407253,"아디다스 반바지",1
"793488",2333616,7407253,"남자 트레이닝 반바지",2
"794265",3191946,1273495,"하기스 네이처메이드",1
"794266",3191946,1273495,"신생아 이불세트",1
"794267",3191946,1273495,"신생아 속싸개",2
"794268",3191946,1273495,"니노필로우 s",2
"794269",3191946,1273495,"더블하트 젖병",1
"794270",3191946,1273495,"더블하트 브러쉬",1
"794861",2144578,713388,"캐리어",6
"794862",2144578,626219,"조이그라이슨",2
"795844",1345988,1313087,"아이러너",3
"795845",1345988,292545,"애니멀퍼레이드",4
"797672",4029836,5988838,"나이키 95",1
"798323",730062,7802858,"사뿐",1
"798324",730062,7419090,"디올 립밤",1
"798325",730062,7419090,"입생로랑 립",2
"798326",730062,7419090,"입생로랑 쿠션",2
"798327",730062,7419090,"디올 어딕트 립 글로우",9
"798328",730062,7419090,"디올 립",1
"798432",775883,3046979,"조르지오아르마니 쿠션",3
"798433",775883,3046979,"조르지오아르마니 파운데이션",4
"798873",3241643,5148839,"861749-010",1
"800491",4845286,7447482,"곰솥",2
"800492",4845286,8258397,"웨스팅하우스",1
"800493",4845286,10307342,"어린이의자",1
"800494",4845286,10307342,"원목의자",1
"800495",4845286,10307342,"상일리베가구",1
"801076",4303989,6068725,"조르지오아르마니",1
"801077",4303989,6068725,"엑스터시 샤인 304",1
"801078",4303989,6570571,"슈에무라",2
"801079",4303989,6068725,"아르마니 엑스터시",2
"801112",4309799,3732650,"실크테라피",7
"801113",4309799,3489596,"요리하다",13
"801301",4359316,6122821,"맥주컵",1
"801302",4359316,6125520,"아이스큐브",1
"801303",4359316,6125520,"클렌징폼",1
"801304",4359316,7520385,"ts샴푸",2
"801537",4077701,9726930,"루나",1
"801538",4077701,9726930,"유아 선크림",5
"801548",4081769,9674704,"빈폴",5
"801549",4081769,9483377,"SK2",2
"801550",4081769,9674704,"라코스테점퍼",2
"801551",4081769,9728580,"라코스테 원피스",13
"801552",4081769,9483377,"sk2 피테라",1
"801553",4081769,9483377,"랑콤",3
"801757",4095496,4462752,"디올",1
"801758",4095496,4775448,"맥 틴트",3
"801759",4095496,4547635,"디올 틴트",2
"801798",4097903,3560912,"베이비뵨 아기띠",3
"802070",625017,9874569,"하네스 가슴줄",1
"802071",625017,9874569,"anf 사료",1
"802072",625017,9874569,"개껌",2
"802575",4149218,1246445,"스퍼",1
"802576",4149218,1246445,"아디다스",1
"802577",4149218,1246445,"스퍼 펌프스",1
"802578",4149218,1246445,"ALDO 여성",2
"802579",4149218,1246445,"메리제인펌프스",2
"802988",4498809,10950532,"리큐",1
"803487",1912388,5539002,"쉬즈미스",4
"803488",1912388,5539002,"쉬즈미스스커트",4
"803676",3008874,6370914,"제주신라호텔더파크뷰",4
"803677",3008874,4221663,"롱샴",1
"803945",3092519,10315344,"에트로 페이즐리",1
"803946",3092519,2912227,"쇼퍼백",3
"803947",3092519,4936683,"쇼퍼백",5
"804145",6327501,4984500,"슬링백 구두",1
"804146",6327501,4984500,"나이키 키즈",1
"804147",6327501,4984500,"아디다스 키즈 운동화",2
"804148",6327501,4984500,"나이키 키즈 운동화",4
"804149",6327501,4984500,"빈폴 레이디스",15
"804150",6327501,4984500,"탐스 키즈",6
"804151",6327501,4984500,"탐스 주니어",3
"804152",6327501,4984500,"빈폴 신발",1
"804153",6327501,4984500,"빈폴 슬링백",1
"804226",712913,4534497,"두루마리휴지",1
"804683",1153443,893139,"생수",1
"804684",1153443,893139,"노트9",1
"804685",1153443,893139,"러쉬",4
"804686",1153443,893139,"덧신",1
"805067",383972,433006,"엑셀시오르",1
"805612",161571,6268111,"코펠",1
"805613",161571,6268111,"샤워텐트",2
"805614",164586,7432603,"발렌티노",1
"805615",164586,7432603,"골든구스 남성",1
"805616",164586,7432603,"마르셀로불론",1
"805681",170619,7507539,"조르지오아르마니",2
"805682",170619,6228563,"메디큐브",4
"805683",170619,6228563,"김우리",1
"806197",8986,1400159,"아모레퍼시픽",1
"806203",10902,3577876,"래시가드 이너",1
"806797",6511799,502806,"나이키 슬립온",2
"806995",4934893,9096036,"레고 배트맨",1
"808148",123942,4807676,"비오템 티쀼르",1
"809067",2827315,5946895,"mlb",1
"809068",2827315,5910118,"버켄스탁",1
"809069",2827315,5946895,"맨유",1
"809070",2827315,5946895,"남자 샌들",1
"809071",2827315,5946895,"nba 티셔츠",1
"809072",2827315,5946895,"MLB 티셔츠",1
"809073",2827315,5946895,"리복샌들",1
"809074",2827315,5946895,"버켄스탁 남성샌들",1
"809075",2827315,5946895,"MLB 티셔츠 반팔",1
"809076",2827315,5946895,"나이키샌들",2
"809077",2827315,5946895,"남자 티셔츠",1
"809078",2827315,5946895,"남성샌들",1
"809079",2827315,5946895,"아디다스 맨유",1
"809080",2827315,5946895,"nba",1
"809081",2827315,5946895,"샌들",1
"809082",2827315,5946895,"나이키남성샌들",1
"809181",2823211,8769084,"랑콤 파운데이션",2
"810673",2312571,8038579,"나이키 힙색",1
"812432",4949052,5073674,"타미힐피거남성반팔티",1
"812433",4949052,5073674,"타미힐피거남성",2
"812434",4949052,5073674,"타미티셔츠",1
"813008",4142788,2575617,"조말론블랙베리앤베이",1
"813024",4149218,1246445,"소보제화 메리제인",5
"813025",4149218,1246445,"메리제인",2
"813026",4149218,1246445,"나이키운동화",2
"813145",4269955,82512,"테딘",2
"813261",2831769,2437518,"바비브라운 럭스",2
"813688",2192881,2051124,"맘블리",1
"814772",3246516,2767084,"나이키",2
"814773",3246516,1727320,"피죤",1
"814774",3246516,2433623,"나이키 맥스",3
"814775",3246516,2304229,"나이키 맥스",2
"814776",3246516,2031542,"알파바운스",2
"814777",3246516,2786351,"나이키 맥스",1
"814778",3246516,2672468,"베이퍼맥스",1
"814779",3246516,2767084,"리복",1
"814780",3246516,2767084,"아디다스",1
"814781",3246516,2786351,"아디다스 롱패딩",1
"814782",3246516,2031542,"세라밴드",2
"814783",3246516,2304229,"조거팬츠",1
"814784",3246516,2188809,"나이키 맥스",1
"814785",3246516,2786351,"롱패딩",1
"814786",3246516,2744767,"섬유유연제",1
"814787",3246516,2744767,"피죤",3
"814788",3246516,2087798,"맥퀸 오버솔",1
"814789",3246516,2304229,"오버핏 맨투맨",1
"814790",3246516,2031542,"알파바운스 비욘드",1
"814791",3246516,2031542,"튜블라",1
"814792",3246516,2786351,"뉴발란스 롱패딩",1
"814793",3246516,1744072,"에어팟",1
"814794",3246516,2304229,"나이키 조던",3
"814795",3246516,2767084,"뉴발란스 롱패딩",3
"814796",3246516,2767084,"블로퍼",1
"814797",3246516,2304229,"맥스",1
"814798",3246516,2188809,"알렉산더 맥퀸 오버솔",1
"814799",3246516,2744767,"드럼세탁세제",1
"814800",3246516,1727320,"액츠",1
"814801",3246516,2767084,"펜필드",1
"814802",3246516,2188809,"아디다스",1
"814803",3246516,1832953,"바이커진",2
"814804",3246516,2744767,"세제",1
"814805",3246516,2296503,"베이퍼맥스",1
"814806",3246516,1727320,"브라이틀링",1
"814807",3246516,2188809,"아디다스 알파바운스",1
"814808",3246516,2188809,"알렉산더 맥퀸",1
"814809",3246516,2767084,"시퀀트",1
"814810",3246516,2188809,"알렉산더 맥퀸 오버솔 남자",1
"814811",3246516,2767084,"양말",1
"814812",3246516,2767084,"나이키 맥스",2
"814813",3246516,1832953,"톰브라운 가디건",1
"815548",1458966,9563040,"라코스테 라이브",2
"815549",1458966,9022904,"에브리타임 정관장",1
"815550",1458966,9022904,"에브리타임 홍삼정",1
"815551",1458966,9563040,"배트멍",1
"815552",1458966,9563040,"라코스테 셔츠",3
"815553",1458966,9563040,"레드윙",1
"815554",1458966,9563040,"지방시",1
"815555",1458966,2006439,"바비브라운 럭스 립",1
"815556",1458966,9563040,"셔츠",1
"815557",1458966,2006439,"바비브라운 립스틱",2
"815596",1459391,10037814,"여미터미",3
"815804",65654,8750606,"우르오스",1
"816640",4899279,2858018,"나이키 트레이닝",1
"817333",4295717,5203673,"나이키 m2k",1
"817360",4300083,4034490,"워터프루프 선크림",1
"817361",4300083,4034490,"썬크림",1
"817362",4300083,4643841,"베베누보 프리미엄 안심 쿨매트",1
"817363",4300083,4643841,"유아쿨매트",1
"817364",4300083,4274472,"트윈키즈",1
"817365",4300083,4274472,"여성 민소매",1
"817858",2210930,4929602,"나스",2
"817859",2210930,2558834,"홍샷",2
"817860",2210930,4929602,"바비브라운 세럼",5
"817861",2210930,4929602,"록시땅",2
"817862",2210930,4929602,"프레쉬",2
"818815",955723,5491073,"랑콤 파운데이션",1
"819646",1441886,8328184,"캉골에코백",1
"819647",1441886,8624495,"맥",1
"819813",1479357,4563254,"나이키드라이핏",1
"819814",1479357,4561815,"나이키",1
"819815",1479357,4563254,"나이키반팔티",1
"819816",1479357,4561815,"나이키반팔",2
"819817",1479357,4563254,"나이키",2
"819818",1479357,4561815,"나이키반바지",4
"819819",1479357,4563254,"나이키반팔",10
"819820",1479357,4561815,"나이키반바지 남성",4
"819821",1479357,4563254,"나이키드라이반팔티",2
"820663",6318150,264577,"우주복",1
"820664",6318150,264577,"아기유산균",2
"820726",6151622,329063,"889562-010",3
"820727",6151622,323762,"889562-010",4
"820943",6419113,2383107,"슬랙스",2
"823196",986527,6727653,"도트리빙박스",1
"823197",986527,4967073,"리빙박스",1
"823721",1792013,8703782,"누룽지",1
